	(持股天数：28,	盈利(元):1.25,	收益：15.94%,	年化收益：134.38%)
	(持股天数：19,	盈利(元):1.27,	收益：12.95%,	年化收益：160.80%)
	(持股天数：81,	盈利(元):-1.08,	收益：-12.23%,	年化收益：-35.64%)
	(持股天数：29,	盈利(元):1.35,	收益：11.84%,	年化收益：96.37%)
	(持股天数：41,	盈利(元):0.27,	收益：3.52%,	年化收益：20.24%)
	(持股天数：10,	盈利(元):0.81,	收益：12.00%,	年化收益：283.20%)
总持股天数：396,	总盈利(元):4.09,	总收益：67.96%,	总年化收益：40.50%

0600319: 
	(持股天数：14,	盈利(元):-0.42,	收益：-5.12%,	年化收益：-86.24%)
	(持股天数：103,	盈利(元):-2.96,	收益：-37.71%,	年化收益：-86.40%)
	(持股天数：16,	盈利(元):1.04,	收益：25.00%,	年化收益：368.75%)
	(持股天数：22,	盈利(元):0.59,	收益：12.42%,	年化收益：133.24%)
	(持股天数：46,	盈利(元):0.65,	收益：13.86%,	年化收益：71.10%)
	(持股天数：28,	盈利(元):0.59,	收益：14.90%,	年化收益：125.58%)
	(持股天数：83,	盈利(元):-0.44,	收益：-8.94%,	年化收益：-25.43%)
	(持股天数：251,	盈利(元):1.63,	收益：34.75%,	年化收益：32.68%)
总持股天数：563,	总盈利(元):0.68,	总收益：33.33%,	总年化收益：13.97%

0600320: 
	(持股天数：223,	盈利(元):-1.13,	收益：-22.38%,	年化收益：-23.68%)
	(持股天数：90,	盈利(元):-0.23,	收益：-6.12%,	年化收益：-16.04%)
	(持股天数：59,	盈利(元):0.03,	收益：0.93%,	年化收益：3.74%)
	(持股天数：13,	盈利(元):0.26,	收益：9.09%,	年化收益：165.03%)
	(持股天数：13,	盈利(元):0.69,	收益：23.00%,	年化收益：417.54%)
	(持股天数：316,	盈利(元):0.42,	收益：13.91%,	年化收益：10.39%)
总持股天数：714,	总盈利(元):0.04,	总收益：12.43%,	总年化收益：4.11%

0600321: 
	(持股天数：20,	盈利(元):0.23,	收益：6.93%,	年化收益：81.75%)
	(持股天数：135,	盈利(元):-0.41,	收益：-17.15%,	年化收益：-29.99%)
	(持股天数：12,	盈利(元):0.19,	收益：10.73%,	年化收益：211.11%)
	(持股天数：107,	盈利(元):0.30,	收益：15.96%,	年化收益：35.20%)
	(持股天数：8,	盈利(元):0.27,	收益：14.44%,	年化收益：425.94%)
	(持股天数：29,	盈利(元):0.79,	收益：38.35%,	年化收益：312.09%)
	(持股天数：56,	盈利(元):0.23,	收益：12.57%,	年化收益：52.97%)
	(持股天数：38,	盈利(元):0.20,	收益：10.42%,	年化收益：64.69%)
	(持股天数：12,	盈利(元):0.28,	收益：13.59%,	年化收益：267.31%)
	(持股天数：43,	盈利(元):0.20,	收益：10.53%,	年化收益：57.77%)
总持股天数：460,	总盈利(元):2.28,	总收益：181.03%,	总年化收益：92.88%

0600322: 
	(持股天数：20,	盈利(元):0.79,	收益：15.28%,	年化收益：180.31%)
	(持股天数：89,	盈利(元):-1.46,	收益：-24.62%,	年化收益：-65.29%)
	(持股天数：21,	盈利(元):0.09,	收益：2.27%,	年化收益：25.48%)
	(持股天数：41,	盈利(元):0.10,	收益：2.97%,	年化收益：17.08%)
	(持股天数：4,	盈利(元):0.35,	收益：9.00%,	年化收益：530.85%)
	(持股天数：62,	盈利(元):-0.30,	收益：-8.04%,	年化收益：-30.61%)
	(持股天数：22,	盈利(元):0.41,	收益：16.53%,	年化收益：177.35%)
	(持股天数：24,	盈利(元):0.19,	收益：7.98%,	年化收益：78.50%)
	(持股天数：164,	盈利(元):-0.21,	收益：-9.72%,	年化收益：-13.99%)
总持股天数：447,	总盈利(元):-0.04,	总收益：4.19%,	总年化收益：2.21%

0600323: 
	(持股天数：124,	盈利(元):1.93,	收益：13.55%,	年化收益：25.80%)
	(持股天数：28,	盈利(元):-0.46,	收益：-3.30%,	年化收益：-27.77%)
	(持股天数：18,	盈利(元):1.96,	收益：16.94%,	年化收益：222.11%)
	(持股天数：14,	盈利(元):1.77,	收益：12.56%,	年化收益：211.76%)
	(持股天数：159,	盈利(元):1.94,	收益：8.53%,	年化收益：12.66%)
	(持股天数：65,	盈利(元):-0.48,	收益：-2.06%,	年化收益：-7.49%)
	(持股天数：20,	盈利(元):1.62,	收益：7.11%,	年化收益：83.84%)
	(持股天数：19,	盈利(元):1.41,	收益：7.98%,	年化收益：99.17%)
	(持股天数：17,	盈利(元):0.38,	收益：1.85%,	年化收益：25.73%)
总持股天数：464,	总盈利(元):10.07,	总收益：80.98%,	总年化收益：41.19%

0600325: 
	(持股天数：108,	盈利(元):-0.33,	收益：-4.41%,	年化收益：-9.64%)
	(持股天数：48,	盈利(元):-0.22,	收益：-2.54%,	年化收益：-12.48%)
	(持股天数：42,	盈利(元):0.44,	收益：6.14%,	年化收益：34.48%)
	(持股天数：51,	盈利(元):-0.16,	收益：-2.68%,	年化收益：-12.40%)
	(持股天数：41,	盈利(元):1.45,	收益：22.04%,	年化收益：126.84%)
总持股天数：290,	总盈利(元):1.18,	总收益：17.44%,	总年化收益：14.19%

0600326: 
	(持股天数：3,	盈利(元):-0.05,	收益：-0.49%,	年化收益：-38.22%)
	(持股天数：129,	盈利(元):-2.40,	收益：-24.22%,	年化收益：-44.31%)
	(持股天数：13,	盈利(元):0.83,	收益：12.50%,	年化收益：226.92%)
	(持股天数：31,	盈利(元):0.78,	收益：11.21%,	年化收益：85.32%)
	(持股天数：26,	盈利(元):0.59,	收益：8.93%,	年化收益：81.02%)
	(持股天数：33,	盈利(元):0.27,	收益：3.95%,	年化收益：28.23%)
	(持股天数：116,	盈利(元):1.07,	收益：14.40%,	年化收益：29.30%)
	(持股天数：112,	盈利(元):-2.12,	收益：-22.72%,	年化收益：-47.88%)
	(持股天数：51,	盈利(元):0.13,	收益：1.95%,	年化收益：9.05%)
	(持股天数：27,	盈利(元):0.48,	收益：8.66%,	年化收益：75.73%)
总持股天数：541,	总盈利(元):-0.42,	总收益：4.63%,	总年化收益：2.02%

0600327: 
	(持股天数：187,	盈利(元):-2.29,	收益：-34.18%,	年化收益：-43.14%)
	(持股天数：156,	盈利(元):-1.51,	收益：-30.02%,	年化收益：-45.41%)
	(持股天数：45,	盈利(元):0.55,	收益：14.29%,	年化收益：74.92%)
	(持股天数：32,	盈利(元):0.36,	收益：9.47%,	年化收益：69.87%)
	(持股天数：30,	盈利(元):-0.60,	收益：-8.88%,	年化收益：-69.82%)
	(持股天数：207,	盈利(元):-0.22,	收益：-4.18%,	年化收益：-4.77%)
总持股天数：657,	总盈利(元):-3.71,	总收益：-49.68%,	总年化收益：-17.85%

0600328: 
	(持股天数：10,	盈利(元):-0.32,	收益：-2.80%,	年化收益：-66.13%)
	(持股天数：63,	盈利(元):1.28,	收益：14.13%,	年化收益：52.92%)
	(持股天数：31,	盈利(元):0.96,	收益：12.82%,	年化收益：97.58%)
	(持股天数：43,	盈利(元):-0.04,	收益：-0.53%,	年化收益：-2.92%)
	(持股天数：152,	盈利(元):-0.30,	收益：-3.60%,	年化收益：-5.59%)
	(持股天数：4,	盈利(元):-0.53,	收益：-6.40%,	年化收益：-377.66%)
	(持股天数：59,	盈利(元):-0.46,	收益：-5.43%,	年化收益：-21.72%)
	(持股天数：39,	盈利(元):0.15,	收益：1.98%,	年化收益：11.99%)
	(持股天数：62,	盈利(元):-1.39,	收益：-16.03%,	年化收益：-61.03%)
	(持股天数：10,	盈利(元):0.47,	收益：7.47%,	年化收益：176.34%)
	(持股天数：65,	盈利(元):1.22,	收益：7.62%,	年化收益：27.68%)
总持股天数：538,	总盈利(元):1.04,	总收益：5.21%,	总年化收益：2.29%

0600329: 
	(持股天数：57,	盈利(元):6.26,	收益：47.10%,	年化收益：195.02%)
	(持股天数：123,	盈利(元):-3.67,	收益：-20.84%,	年化收益：-39.99%)
	(持股天数：80,	盈利(元):-0.46,	收益：-3.04%,	年化收益：-8.97%)
	(持股天数：66,	盈利(元):0.07,	收益：0.51%,	年化收益：1.82%)
	(持股天数：45,	盈利(元):3.30,	收益：26.46%,	年化收益：138.79%)
	(持股天数：30,	盈利(元):-0.51,	收益：-2.76%,	年化收益：-21.75%)
	(持股天数：12,	盈利(元):3.74,	收益：19.89%,	年化收益：391.24%)
	(持股天数：41,	盈利(元):-1.83,	收益：-6.78%,	年化收益：-39.00%)
	(持股天数：20,	盈利(元):1.71,	收益：6.65%,	年化收益：78.42%)
总持股天数：474,	总盈利(元):8.61,	总收益：66.34%,	总年化收益：33.03%

0600330: 
	(持股天数：191,	盈利(元):-2.24,	收益：-27.15%,	年化收益：-33.55%)
	(持股天数：14,	盈利(元):1.92,	收益：30.82%,	年化收益：519.51%)
	(持股天数：149,	盈利(元):-1.33,	收益：-17.71%,	年化收益：-28.05%)
	(持股天数：45,	盈利(元):1.17,	收益：12.37%,	年化收益：64.86%)
	(持股天数：29,	盈利(元):0.25,	收益：2.97%,	年化收益：24.13%)
	(持股天数：18,	盈利(元):2.95,	收益：28.18%,	年化收益：369.42%)
	(持股天数：85,	盈利(元):-4.28,	收益：-30.97%,	年化收益：-85.99%)
总持股天数：531,	总盈利(元):-1.56,	总收益：-19.72%,	总年化收益：-8.76%

0600331: 
	(持股天数：48,	盈利(元):-0.77,	收益：-16.08%,	年化收益：-79.04%)
	(持股天数：42,	盈利(元):-0.55,	收益：-16.08%,	年化收益：-90.36%)
	(持股天数：24,	盈利(元):0.35,	收益：16.28%,	年化收益：160.08%)
	(持股天数：12,	盈利(元):0.82,	收益：42.05%,	年化收益：827.01%)
	(持股天数：127,	盈利(元):-0.59,	收益：-17.61%,	年化收益：-32.73%)
	(持股天数：14,	盈利(元):0.33,	收益：14.80%,	年化收益：249.46%)
	(持股天数：31,	盈利(元):0.29,	收益：14.08%,	年化收益：107.17%)
	(持股天数：29,	盈利(元):0.11,	收益：4.80%,	年化收益：39.09%)
	(持股天数：11,	盈利(元):0.30,	收益：16.57%,	年化收益：355.60%)
	(持股天数：41,	盈利(元):-0.15,	收益：-4.42%,	年化收益：-25.47%)
	(持股天数：50,	盈利(元):0.75,	收益：25.25%,	年化收益：119.19%)
总持股天数：429,	总盈利(元):0.89,	总收益：83.57%,	总年化收益：45.97%

0600332: 
	(持股天数：29,	盈利(元):3.57,	收益：13.92%,	年化收益：113.26%)
	(持股天数：11,	盈利(元):8.73,	收益：28.91%,	年化收益：620.19%)
	(持股天数：190,	盈利(元):3.96,	收益：10.41%,	年化收益：12.93%)
	(持股天数：42,	盈利(元):-2.64,	收益：-5.90%,	年化收益：-33.13%)
	(持股天数：13,	盈利(元):3.18,	收益：9.13%,	年化收益：165.79%)
	(持股天数：153,	盈利(元):-1.76,	收益：-5.05%,	年化收益：-7.80%)
	(持股天数：12,	盈利(元):5.51,	收益：18.51%,	年化收益：364.12%)
总持股天数：450,	总盈利(元):20.55,	总收益：87.36%,	总年化收益：45.81%

0600333: 
	(持股天数：84,	盈利(元):-2.64,	收益：-30.77%,	年化收益：-86.45%)
	(持股天数：17,	盈利(元):0.90,	收益：17.75%,	年化收益：246.43%)
	(持股天数：21,	盈利(元):0.31,	收益：6.02%,	年化收益：67.65%)
	(持股天数：77,	盈利(元):-0.15,	收益：-3.39%,	年化收益：-10.40%)
	(持股天数：14,	盈利(元):0.76,	收益：16.96%,	年化收益：285.97%)
	(持股天数：76,	盈利(元):0.15,	收益：3.16%,	年化收益：9.83%)
	(持股天数：87,	盈利(元):0.19,	收益：3.76%,	年化收益：10.21%)
总持股天数：376,	总盈利(元):-0.48,	总收益：4.54%,	总年化收益：2.85%

0600335: 
	(持股天数：14,	盈利(元):1.45,	收益：16.13%,	年化收益：271.89%)
	(持股天数：99,	盈利(元):-2.38,	收益：-24.36%,	年化收益：-58.07%)
	(持股天数：61,	盈利(元):0.15,	收益：2.30%,	年化收益：8.90%)
	(持股天数：68,	盈利(元):-0.13,	收益：-2.02%,	年化收益：-7.02%)
	(持股天数：14,	盈利(元):0.21,	收益：4.05%,	年化收益：68.21%)
	(持股天数：84,	盈利(元):-0.03,	收益：-0.53%,	年化收益：-1.48%)
	(持股天数：36,	盈利(元):2.12,	收益：27.21%,	年化收益：178.41%)
总持股天数：376,	总盈利(元):1.39,	总收益：15.92%,	总年化收益：9.99%

0600336: 
	(持股天数：20,	盈利(元):0.44,	收益：10.73%,	年化收益：126.63%)
	(持股天数：21,	盈利(元):-0.11,	收益：-2.84%,	年化收益：-31.86%)
	(持股天数：20,	盈利(元):0.69,	收益：22.70%,	年化收益：267.83%)
	(持股天数：6,	盈利(元):0.30,	收益：8.82%,	年化收益：347.06%)
	(持股天数：92,	盈利(元):-0.31,	收益：-6.47%,	年化收益：-16.60%)
	(持股天数：21,	盈利(元):0.53,	收益：11.65%,	年化收益：130.91%)
	(持股天数：14,	盈利(元):0.29,	收益：4.26%,	年化收益：71.79%)
	(持股天数：34,	盈利(元):0.33,	收益：5.80%,	年化收益：40.26%)
	(持股天数：3,	盈利(元):0.55,	收益：8.57%,	年化收益：673.94%)
	(持股天数：70,	盈利(元):-0.92,	收益：-12.64%,	年化收益：-42.61%)
总持股天数：301,	总盈利(元):1.79,	总收益：56.95%,	总年化收益：44.65%

0600337: 
	(持股天数：40,	盈利(元):0.00,	收益：0.00%,	年化收益：0.00%)
	(持股天数：38,	盈利(元):-0.26,	收益：-5.64%,	年化收益：-35.03%)
	(持股天数：95,	盈利(元):-1.20,	收益：-23.21%,	年化收益：-57.66%)
	(持股天数：107,	盈利(元):0.96,	收益：23.65%,	年化收益：52.15%)
	(持股天数：32,	盈利(元):-0.20,	收益：-3.88%,	年化收益：-28.64%)
	(持股天数：149,	盈利(元):-0.41,	收益：-9.53%,	年化收益：-15.10%)
	(持股天数：74,	盈利(元):-0.60,	收益：-17.19%,	年化收益：-54.83%)
总持股天数：535,	总盈利(元):-1.71,	总收益：-35.49%,	总年化收益：-15.66%

0600338: 
	(持股天数：34,	盈利(元):0.77,	收益：2.01%,	年化收益：13.93%)
	(持股天数：80,	盈利(元):-8.41,	收益：-26.13%,	年化收益：-77.07%)
	(持股天数：41,	盈利(元):2.79,	收益：13.42%,	年化收益：77.25%)
	(持股天数：13,	盈利(元):4.93,	收益：25.72%,	年化收益：466.87%)
	(持股天数：33,	盈利(元):6.39,	收益：25.36%,	年化收益：181.34%)
	(持股天数：113,	盈利(元):-15.86,	收益：-59.69%,	年化收益：-124.67%)
	(持股天数：81,	盈利(元):-1.49,	收益：-15.11%,	年化收益：-44.03%)
	(持股天数：20,	盈利(元):5.05,	收益：57.52%,	年化收益：678.70%)
	(持股天数：54,	盈利(元):-0.61,	收益：-5.87%,	年化收益：-25.66%)
	(持股天数：23,	盈利(元):9.35,	收益：68.60%,	年化收益：703.88%)
	(持股天数：38,	盈利(元):2.81,	收益：7.96%,	年化收益：49.44%)
	(持股天数：36,	盈利(元):0.71,	收益：2.18%,	年化收益：14.30%)
	(持股天数：44,	盈利(元):-5.19,	收益：-18.02%,	年化收益：-96.66%)
总持股天数：610,	总盈利(元):1.24,	总收益：4.20%,	总年化收益：1.62%

0600339: 
	(持股天数：68,	盈利(元):0.40,	收益：8.28%,	年化收益：28.74%)
	(持股天数：160,	盈利(元):0.17,	收益：4.27%,	年化收益：6.30%)
	(持股天数：27,	盈利(元):-0.10,	收益：-2.39%,	年化收益：-20.86%)
	(持股天数：29,	盈利(元):0.25,	收益：6.96%,	年化收益：56.67%)
	(持股天数：35,	盈利(元):0.40,	收益：12.58%,	年化收益：84.82%)
	(持股天数：103,	盈利(元):-0.24,	收益：-8.70%,	年化收益：-19.92%)
	(持股天数：75,	盈利(元):0.00,	收益：0.00%,	年化收益：0.00%)
	(持股天数：3,	盈利(元):0.35,	收益：11.71%,	年化收益：920.85%)
总持股天数：500,	总盈利(元):1.23,	总收益：35.36%,	总年化收益：16.69%

0600340: 
	(持股天数：137,	盈利(元):-10.53,	收益：-29.91%,	年化收益：-51.53%)
	(持股天数：22,	盈利(元):3.38,	收益：15.76%,	年化收益：169.11%)
	(持股天数：175,	盈利(元):-3.26,	收益：-12.13%,	年化收益：-16.36%)
	(持股天数：297,	盈利(元):-13.43,	收益：-78.63%,	年化收益：-62.48%)
	(持股天数：10,	盈利(元):0.45,	收益：15.31%,	年化收益：361.22%)
总持股天数：641,	总盈利(元):-23.39,	总收益：-82.43%,	总年化收益：-30.35%

0600343: 
	(持股天数：28,	盈利(元):3.72,	收益：37.61%,	年化收益：317.03%)
	(持股天数：108,	盈利(元):-1.63,	收益：-16.25%,	年化收益：-35.51%)
	(持股天数：9,	盈利(元):1.03,	收益：13.31%,	年化收益：348.95%)
	(持股天数：48,	盈利(元):0.04,	收益：0.37%,	年化收益：1.84%)
	(持股天数：53,	盈利(元):-0.38,	收益：-3.96%,	年化收益：-17.64%)
	(持股天数：103,	盈利(元):0.71,	收益：9.28%,	年化收益：21.27%)
	(持股天数：140,	盈利(元):0.86,	收益：9.62%,	年化收益：16.22%)
总持股天数：489,	总盈利(元):4.35,	总收益：50.80%,	总年化收益：24.52%

0600345: 
	(持股天数：8,	盈利(元):4.98,	收益：20.32%,	年化收益：599.39%)
	(持股天数：68,	盈利(元):-4.59,	收益：-18.06%,	年化收益：-62.67%)
	(持股天数：12,	盈利(元):3.67,	收益：17.50%,	年化收益：344.19%)
	(持股天数：89,	盈利(元):-0.80,	收益：-3.00%,	年化收益：-7.95%)
	(持股天数：16,	盈利(元):1.19,	收益：5.74%,	年化收益：84.67%)
	(持股天数：15,	盈利(元):3.66,	收益：20.21%,	年化收益：317.97%)
	(持股天数：105,	盈利(元):-3.64,	收益：-19.31%,	年化收益：-43.40%)
	(持股天数：222,	盈利(元):2.51,	收益：16.42%,	年化收益：17.45%)
总持股天数：535,	总盈利(元):6.98,	总收益：34.18%,	总年化收益：15.08%

0600346: 
	(持股天数：23,	盈利(元):1.77,	收益：12.36%,	年化收益：126.83%)
	(持股天数：110,	盈利(元):3.65,	收益：23.87%,	年化收益：51.22%)
	(持股天数：48,	盈利(元):2.76,	收益：22.33%,	年化收益：109.79%)
	(持股天数：38,	盈利(元):1.36,	收益：9.36%,	年化收益：58.13%)
	(持股天数：106,	盈利(元):0.66,	收益：4.41%,	年化收益：9.82%)
	(持股天数：131,	盈利(元):-2.55,	收益：-7.73%,	年化收益：-13.92%)
	(持股天数：48,	盈利(元):-3.70,	收益：-14.21%,	年化收益：-69.86%)
	(持股天数：25,	盈利(元):1.02,	收益：4.56%,	年化收益：43.00%)
总持股天数：529,	总盈利(元):4.97,	总收益：60.91%,	总年化收益：27.17%

0600348: 
	(持股天数：21,	盈利(元):0.98,	收益：12.48%,	年化收益：140.30%)
	(持股天数：34,	盈利(元):0.21,	收益：2.90%,	年化收益：20.11%)
	(持股天数：50,	盈利(元):-0.01,	收益：-0.19%,	年化收益：-0.88%)
	(持股天数：25,	盈利(元):0.03,	收益：0.58%,	年化收益：5.45%)
	(持股天数：78,	盈利(元):-0.12,	收益：-2.58%,	年化收益：-7.79%)
	(持股天数：40,	盈利(元):0.53,	收益：11.55%,	年化收益：68.13%)
	(持股天数：11,	盈利(元):2.24,	收益：29.51%,	年化收益：633.18%)
	(持股天数：50,	盈利(元):1.65,	收益：15.24%,	年化收益：71.91%)
总持股天数：309,	总盈利(元):5.51,	总收益：88.45%,	总年化收益：67.56%

0600350: 
	(持股天数：212,	盈利(元):-0.58,	收益：-10.96%,	年化收益：-12.21%)
	(持股天数：37,	盈利(元):0.01,	收益：0.21%,	年化收益：1.31%)
	(持股天数：196,	盈利(元):0.66,	收益：13.64%,	年化收益：16.42%)
	(持股天数：26,	盈利(元):0.88,	收益：14.97%,	年化收益：135.85%)
	(持股天数：32,	盈利(元):0.04,	收益：0.65%,	年化收益：4.77%)
	(持股天数：69,	盈利(元):-0.42,	收益：-6.36%,	年化收益：-21.77%)
	(持股天数：34,	盈利(元):-0.08,	收益：-1.34%,	年化收益：-9.27%)
	(持股天数：24,	盈利(元):0.37,	收益：7.31%,	年化收益：71.90%)
	(持股天数：14,	盈利(元):0.41,	收益：7.93%,	年化收益：133.68%)
	(持股天数：52,	盈利(元):-0.41,	收益：-7.17%,	年化收益：-32.53%)
总持股天数：696,	总盈利(元):0.88,	总收益：16.53%,	总年化收益：5.61%

0600351: 
	(持股天数：8,	盈利(元):0.02,	收益：0.28%,	年化收益：8.16%)
	(持股天数：23,	盈利(元):1.10,	收益：15.19%,	年化收益：155.90%)
	(持股天数：13,	盈利(元):1.46,	收益：21.95%,	年化收益：398.57%)
	(持股天数：96,	盈利(元):1.46,	收益：23.06%,	年化收益：56.70%)
	(持股天数：77,	盈利(元):-0.85,	收益：-12.25%,	年化收益：-37.54%)
	(持股天数：53,	盈利(元):-0.01,	收益：-0.17%,	年化收益：-0.77%)
	(持股天数：55,	盈利(元):-0.18,	收益：-3.23%,	年化收益：-13.84%)
	(持股天数：243,	盈利(元):2.10,	收益：36.33%,	年化收益：35.29%)
	(持股天数：30,	盈利(元):1.22,	收益：18.54%,	年化收益：145.86%)
	(持股天数：90,	盈利(元):-0.02,	收益：-0.30%,	年化收益：-0.78%)
总持股天数：688,	总盈利(元):6.30,	总收益：136.81%,	总年化收益：46.93%

0600352: 
	(持股天数：78,	盈利(元):-0.20,	收益：-1.61%,	年化收益：-4.88%)
	(持股天数：158,	盈利(元):-1.25,	收益：-10.90%,	年化收益：-16.28%)
	(持股天数：22,	盈利(元):11.23,	收益：101.81%,	年化收益：1092.18%)
	(持股天数：68,	盈利(元):-0.10,	收益：-0.63%,	年化收益：-2.19%)
	(持股天数：53,	盈利(元):-0.24,	收益：-1.69%,	年化收益：-7.51%)
	(持股天数：106,	盈利(元):1.51,	收益：12.28%,	年化收益：27.33%)
	(持股天数：20,	盈利(元):1.30,	收益：9.49%,	年化收益：111.97%)
总持股天数：505,	总盈利(元):12.25,	总收益：112.47%,	总年化收益：52.56%

0600353: 
	(持股天数：166,	盈利(元):-2.13,	收益：-30.87%,	年化收益：-43.89%)
	(持股天数：24,	盈利(元):0.57,	收益：14.69%,	年化收益：144.46%)
	(持股天数：6,	盈利(元):0.39,	收益：6.64%,	年化收益：261.33%)
	(持股天数：35,	盈利(元):1.26,	收益：25.56%,	年化收益：172.33%)
	(持股天数：19,	盈利(元):0.52,	收益：10.02%,	年化收益：124.45%)
	(持股天数：80,	盈利(元):0.96,	收益：20.38%,	年化收益：60.13%)
	(持股天数：18,	盈利(元):0.34,	收益：6.26%,	年化收益：82.10%)
	(持股天数：38,	盈利(元):1.11,	收益：22.70%,	年化收益：140.98%)
	(持股天数：12,	盈利(元):0.49,	收益：9.94%,	年化收益：195.47%)
总持股天数：398,	总盈利(元):3.51,	总收益：101.55%,	总年化收益：60.21%

0600354: 
	(持股天数：32,	盈利(元):0.80,	收益：12.10%,	年化收益：89.26%)
	(持股天数：137,	盈利(元):-2.35,	收益：-35.82%,	年化收益：-61.71%)
	(持股天数：15,	盈利(元):0.26,	收益：7.12%,	年化收益：112.07%)
	(持股天数：11,	盈利(元):1.18,	收益：27.76%,	年化收益：595.68%)
	(持股天数：16,	盈利(元):0.81,	收益：14.41%,	年化收益：212.59%)
	(持股天数：18,	盈利(元):-0.07,	收益：-1.33%,	年化收益：-17.42%)
	(持股天数：48,	盈利(元):0.21,	收益：5.37%,	年化收益：26.41%)
	(持股天数：100,	盈利(元):0.58,	收益：13.24%,	年化收益：31.25%)
	(持股天数：47,	盈利(元):0.26,	收益：6.30%,	年化收益：31.61%)
	(持股天数：9,	盈利(元):0.67,	收益：13.67%,	年化收益：358.55%)
	(持股天数：31,	盈利(元):-0.19,	收益：-2.85%,	年化收益：-21.69%)
	(持股天数：38,	盈利(元):0.80,	收益：14.36%,	年化收益：89.20%)
总持股天数：502,	总盈利(元):2.96,	总收益：78.07%,	总年化收益：36.70%

0600355: 
	(持股天数：220,	盈利(元):-1.21,	收益：-23.50%,	年化收益：-25.20%)
	(持股天数：5,	盈利(元):0.64,	收益：18.55%,	年化收益：875.59%)
	(持股天数：89,	盈利(元):-0.24,	收益：-5.94%,	年化收益：-15.75%)
	(持股天数：42,	盈利(元):-0.10,	收益：-2.86%,	年化收益：-16.05%)
	(持股天数：18,	盈利(元):0.62,	收益：21.53%,	年化收益：282.25%)
	(持股天数：46,	盈利(元):0.16,	收益：5.23%,	年化收益：26.83%)
	(持股天数：83,	盈利(元):-0.63,	收益：-22.03%,	年化收益：-62.63%)
	(持股天数：39,	盈利(元):0.38,	收益：14.07%,	年化收益：85.17%)
总持股天数：542,	总盈利(元):-0.38,	总收益：-5.74%,	总年化收益：-2.50%

0600356: 
	(持股天数：8,	盈利(元):0.04,	收益：0.59%,	年化收益：17.35%)
	(持股天数：24,	盈利(元):0.52,	收益：9.51%,	年化收益：93.48%)
	(持股天数：108,	盈利(元):0.93,	收益：14.31%,	年化收益：31.26%)
	(持股天数：49,	盈利(元):0.02,	收益：0.27%,	年化收益：1.30%)
	(持股天数：25,	盈利(元):0.92,	收益：13.28%,	年化收益：125.32%)
总持股天数：214,	总盈利(元):2.43,	总收益：43.01%,	总年化收益：47.43%

0600358: 
	(持股天数：126,	盈利(元):-3.18,	收益：-45.76%,	年化收益：-85.70%)
	(持股天数：20,	盈利(元):0.81,	收益：22.69%,	年化收益：267.73%)
	(持股天数：88,	盈利(元):-0.51,	收益：-10.97%,	年化收益：-29.41%)
	(持股天数：23,	盈利(元):-0.05,	收益：-1.27%,	年化收益：-13.05%)
	(持股天数：85,	盈利(元):-0.10,	收益：-2.94%,	年化收益：-8.17%)
	(持股天数：139,	盈利(元):0.12,	收益：4.12%,	年化收益：7.00%)
	(持股天数：3,	盈利(元):0.19,	收益：5.40%,	年化收益：424.62%)
	(持股天数：47,	盈利(元):0.77,	收益：22.32%,	年化收益：112.07%)
	(持股天数：9,	盈利(元):0.68,	收益：18.99%,	年化收益：498.08%)
	(持股天数：14,	盈利(元):1.78,	收益：37.32%,	年化收益：629.05%)
总持股天数：554,	总盈利(元):0.51,	总收益：24.54%,	总年化收益：10.45%

0600359: 
	(持股天数：30,	盈利(元):0.71,	收益：11.58%,	年化收益：91.11%)
	(持股天数：33,	盈利(元):1.12,	收益：25.87%,	年化收益：184.98%)
	(持股天数：93,	盈利(元):1.16,	收益：30.85%,	年化收益：78.29%)
	(持股天数：28,	盈利(元):3.97,	收益：76.35%,	年化收益：643.49%)
	(持股天数：66,	盈利(元):4.72,	收益：98.13%,	年化收益：350.89%)
	(持股天数：132,	盈利(元):-0.41,	收益：-4.48%,	年化收益：-8.00%)
	(持股天数：20,	盈利(元):0.82,	收益：11.19%,	年化收益：132.01%)
总持股天数：402,	总盈利(元):12.09,	总收益：581.96%,	总年化收益：341.65%

0600360: 
	(持股天数：30,	盈利(元):2.18,	收益：34.99%,	年化收益：275.27%)
	(持股天数：41,	盈利(元):-2.23,	收益：-25.63%,	年化收益：-147.54%)
	(持股天数：48,	盈利(元):-0.50,	收益：-8.10%,	年化收益：-39.84%)
	(持股天数：52,	盈利(元):1.89,	收益：36.35%,	年化收益：164.96%)
	(持股天数：91,	盈利(元):0.57,	收益：10.09%,	年化收益：26.16%)
	(持股天数：12,	盈利(元):1.98,	收益：27.16%,	年化收益：534.16%)
	(持股天数：62,	盈利(元):0.61,	收益：7.15%,	年化收益：27.22%)
	(持股天数：37,	盈利(元):0.77,	收益：12.24%,	年化收益：78.08%)
	(持股天数：74,	盈利(元):3.59,	收益：50.07%,	年化收益：159.68%)
	(持股天数：97,	盈利(元):-1.83,	收益：-20.45%,	年化收益：-49.75%)
	(持股天数：36,	盈利(元):1.52,	收益：21.17%,	年化收益：138.78%)
总持股天数：580,	总盈利(元):8.55,	总收益：206.35%,	总年化收益：83.96%

0600361: 
